Ia,Ib,VDC,IDC,T1,T2,T3,VD,FDD,Timestamp,Ia_original,Ia_arduino,Ib_original,Ib_arduino,IDC_original,IDC_arduino,Power_DC,Power_AC,Current_Imbalance,Temp_Diff_Max,Ia_Normalized,Ib_Normalized,VDC_RateOfChange,IDC_RateOfChange,VDC_MovingAvg,IDC_MovingAvg
515.0,611.0,-21.994134897360684,505.0,11.071170527996799,11.897885669766652,14.241292118594458,-12.218963831867047,F0,258.5,0.17106549364613866,0.22199999999999998,4.863147605083089,7.326,-0.3176930596285432,-0.518,11.392961876832835,-92.22873900293247,1.8823529411764703,3.1701215905976596,-0.4285714285714285,-14.142857142857142,-48.87585532746819,-1.4800000000000002,-19.061583577712593,-0.42919999999999997
530.0,601.0,-26.881720430107503,507.0,11.31870462634987,11.897885669766652,14.495319892890336,-12.218963831867047,F0,258.6,0.9042033235581615,1.3319999999999999,4.374389051808407,6.585999999999999,-0.21994134897360684,-0.37,9.946236559139775,-96.74975562072326,1.3271028037383177,3.176615266540466,-3.5999999999999996,-17.799999999999997,-48.87585532746819,1.4800000000000002,-18.57282502443791,-0.42919999999999997
542.0,587.0,-17.106549364613866,512.0,11.071170527996799,12.562796144686843,14.156756081813569,-7.331378299120228,F0,258.7,1.4907135874877797,2.2199999999999998,3.6901270772238526,5.55,0.024437927663734094,0.0,-0.0,-56.96480938416417,0.8571428571428572,3.0855855538167702,inf,inf,97.75171065493637,3.6999999999999997,-18.57282502443791,-0.38480000000000003
557.0,574.0,-17.106549364613866,506.0,11.071170527996799,11.897885669766652,14.156756081813569,-7.331378299120228,F0,258.8,2.2238514173998025,3.3299999999999996,3.0547409579667617,4.588,-0.26881720430107503,-0.44399999999999995,7.595307917888555,-58.04985337243396,0.31775700934579454,3.0855855538167702,-7.5,-10.333333333333334,0.0,-4.4399999999999995,-17.595307917888547,-0.3774
573.0,559.0,-17.106549364613866,507.0,11.071170527996799,11.897885669766652,13.398935500618279,-12.218963831867047,F0,258.90000000000003,3.0058651026392935,4.513999999999999,2.321603128054739,3.4779999999999998,-0.21994134897360684,-0.37,6.32942326490713,-97.65395894428143,0.2592592592592592,2.3277649726214804,-12.199999999999998,-9.399999999999999,0.0,0.7399999999999995,-18.08406647116323,-0.3774
587.0,542.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,14.325897603119131,-17.106549364613866,F0,259.0,3.6901270772238526,5.55,1.4907135874877797,2.2199999999999998,-0.26881720430107503,-0.44399999999999995,9.765395894428142,-132.91788856304973,0.8571428571428572,3.2547270751223323,-12.500000000000002,-5.0,-48.87585532746819,-0.7399999999999995,-18.57282502443791,-0.3848
607.0,523.0,-21.994134897360684,508.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,259.1,4.667644183773216,7.029999999999999,0.5620723362658842,0.814,-0.17106549364613866,-0.296,6.5102639296187625,-95.84555229716511,1.5849056603773584,3.0855855538167702,-23.75,-2.75,0.0,1.4799999999999995,-18.57282502443791,-0.3774
615.0,503.0,-31.76930596285432,507.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,259.2,5.058651026392962,7.622,-0.4154447702834796,-0.6659999999999999,-0.21994134897360684,-0.37,11.754643206256098,-84.99511241446717,2.3829787234042556,3.0855855538167702,-20.6,1.7999999999999998,-97.75171065493637,-0.7400000000000001,-20.52785923753664,-0.3626
613.0,493.0,-21.994134897360684,507.0,10.90636318554425,11.81500218683243,14.156756081813569,-12.218963831867047,F0,259.3,4.9608993157380255,7.473999999999999,-0.9042033235581615,-1.406,-0.21994134897360684,-0.37,8.137829912023452,-74.14467253176923,2.926829268292683,3.250392896269318,-20.2,3.8,97.75171065493637,0.0,-21.505376344086002,-0.35519999999999996
621.0,478.0,-26.881720430107503,508.0,10.90636318554425,11.81500218683243,14.410573279073333,-7.331378299120228,F0,259.40000000000003,5.351906158357771,8.065999999999999,-1.6373411534701887,-2.516,-0.17106549364613866,-0.296,7.956989247311821,-40.68914956011726,3.813333333333334,3.504210093529082,-27.249999999999996,8.5,-48.87585532746819,0.7400000000000001,-22.482893450635366,-0.3478
623.0,462.0,-17.106549364613866,505.0,11.071170527996799,11.81500218683243,17.42444475140934,-12.218963831867047,F0,259.5,5.449657869012707,8.214,-2.4193548387096797,-3.6999999999999997,-0.3176930596285432,-0.518,8.861192570869983,-55.15640273704786,5.278688524590162,6.353274223412541,-15.857142857142858,7.142857142857142,97.75171065493637,-2.22,-21.994134897360684,-0.3478
623.0,446.0,-21.994134897360684,507.0,11.071170527996799,11.897885669766652,14.156756081813569,-7.331378299120228,F0,259.6,5.449657869012707,8.214,-3.2013685239491707,-4.8839999999999995,-0.21994134897360684,-0.37,8.137829912023452,-24.413489736070368,7.866666666666664,3.0855855538167702,-22.200000000000003,13.2,-48.87585532746819,1.4800000000000002,-21.505376344086002,-0.3478
625.0,428.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,14.156756081813569,2.4437927663734094,F0,259.7,5.547409579667644,8.362,-4.081133919843598,-6.215999999999999,-0.26881720430107503,-0.44399999999999995,9.765395894428142,5.244379276637338,13.586206896551719,3.0855855538167702,-18.833333333333336,14.0,0.0,-0.7399999999999995,-21.994134897360684,-0.3922
617.0,419.0,-26.881720430107503,508.0,10.988745761594146,11.732167610063925,13.650956953610603,-7.331378299120228,F0,259.8,5.156402737047898,7.77,-4.521016617790812,-6.882,-0.17106549364613866,-0.296,7.956989247311821,-6.510263929618762,33.0,2.662211192016457,-26.25,23.25,-48.87585532746819,1.4799999999999995,-22.971652003910048,-0.37739999999999996
614.0,404.0,-31.76930596285432,505.0,11.31870462634987,11.897885669766652,13.819291632366856,-12.218963831867047,F0,259.90000000000003,5.009775171065494,7.548,-5.254154447702835,-7.992,-0.3176930596285432,-0.518,16.45650048875854,5.425219941348968,-70.0,2.5005870060169855,-14.571428571428571,15.428571428571429,-48.87585532746819,-2.22,-24.437927663734094,-0.3922
609.0,395.0,-12.218963831867047,507.0,11.071170527996799,11.81500218683243,14.241292118594458,-12.218963831867047,F0,260.0,4.765395894428153,7.178,-5.694037145650048,-8.658,-0.21994134897360684,-0.37,4.521016617790807,18.084066471163222,-21.400000000000006,3.1701215905976596,-19.4,23.4,195.50342130987275,1.4800000000000002,-23.46041055718473,-0.3848
602.0,390.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,260.1,4.423264907135875,6.659999999999999,-5.938416422287389,-9.027999999999999,-0.26881720430107503,-0.44399999999999995,9.765395894428142,28.93450635386116,-13.250000000000002,3.0855855538167702,-15.0,20.333333333333332,-97.75171065493637,-0.7399999999999995,-23.46041055718473,-0.3996
593.0,390.0,-21.994134897360684,506.0,11.071170527996799,11.980818739069662,14.156756081813569,-7.331378299120228,F0,260.2,3.9833822091886617,5.994,-5.938416422287389,-9.027999999999999,-0.26881720430107503,-0.44399999999999995,9.765395894428142,22.243401759530766,-9.902439024390246,3.0855855538167702,-13.500000000000002,20.333333333333332,0.0,0.0,-22.482893450635366,-0.4069999999999999
579.0,388.0,-12.218963831867047,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,260.3,3.299120234604107,4.958,-6.036168132942326,-9.176,-0.26881720430107503,-0.44399999999999995,5.425219941348968,51.539589442815206,-6.701754385964913,3.0855855538167702,-11.166666666666668,20.666666666666668,97.75171065493637,0.0,-21.505376344086002,-0.4144
561.0,386.0,-21.994134897360684,506.0,10.824022136177405,11.897885669766652,13.735091772424823,-12.218963831867047,F0,260.40000000000003,2.4193548387096753,3.626,-6.133919843597262,-9.324,-0.26881720430107503,-0.44399999999999995,9.765395894428142,69.62365591397844,-4.545454545454545,2.9110696362474187,-8.166666666666668,21.000000000000004,-97.75171065493637,0.0,-21.01661779081132,-0.42919999999999997
552.0,383.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-7.331378299120228,F0,260.5,1.9794721407624616,2.96,-6.2805474095796665,-9.546,-0.26881720430107503,-0.44399999999999995,9.765395894428142,48.28445747800582,-3.7977528089887644,3.0855855538167702,-6.666666666666667,21.5,0.0,0.0,-21.505376344086002,-0.4218
538.0,387.0,-17.106549364613866,507.0,11.071170527996799,11.81500218683243,14.072288751798851,-7.331378299120228,F0,260.6,1.295210166177907,1.924,-6.085043988269794,-9.25,-0.21994134897360684,-0.37,6.32942326490713,53.7096774193548,-3.05050505050505,3.0011182238020524,-5.2,25.0,48.87585532746819,0.7399999999999995,-21.01661779081132,-0.4218
520.0,393.0,-26.881720430107503,506.0,11.071170527996799,13.398935500618279,14.156756081813569,-7.331378299120228,F0,260.7,0.4154447702834796,0.592,-5.791788856304985,-8.806,-0.26881720430107503,-0.44399999999999995,11.93548387096773,60.21994134897354,-2.2882882882882885,3.0855855538167702,-1.3333333333333335,19.833333333333332,-97.75171065493637,-0.7399999999999995,-21.505376344086002,-0.4218
503.0,402.0,-17.106549364613866,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,260.8,-0.4154447702834796,-0.6659999999999999,-5.351906158357771,-8.139999999999999,-0.26881720430107503,-0.44399999999999995,7.595307917888555,107.6001955034212,-1.6974789915966384,3.0855855538167702,1.5,18.333333333333332,97.75171065493637,0.0,-20.52785923753664,-0.4366
488.0,417.0,-7.331378299120228,508.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,260.90000000000003,-1.1485826001955024,-1.7759999999999998,-4.618768328445748,-7.029999999999999,-0.17106549364613866,-0.296,2.1700879765395875,107.6001955034212,-1.1932773109243697,3.0855855538167702,6.0,23.75,97.75171065493637,1.4799999999999995,-18.084066471163233,-0.41439999999999994
476.0,430.0,-31.76930596285432,507.0,10.988745761594146,11.81500218683243,13.819291632366856,-17.106549364613866,F0,261.0,-1.735092864125125,-2.6639999999999997,-3.9833822091886617,-6.068,-0.21994134897360684,-0.37,11.754643206256098,149.37438905180827,-0.7796610169491526,2.83054587077271,7.199999999999999,16.4,-244.37927663734092,-0.7400000000000001,-20.039100684261957,-0.41439999999999994
460.0,446.0,-31.76930596285432,505.0,11.071170527996799,11.897885669766652,14.156756081813569,-7.331378299120228,F0,261.1,-2.517106549364616,-3.848,-3.2013685239491707,-4.8839999999999995,-0.3176930596285432,-0.518,16.45650048875854,64.01759530791783,-0.23728813559322026,3.0855855538167702,7.428571428571428,9.428571428571427,0.0,-1.4800000000000002,-21.01661779081132,-0.4218
442.0,465.0,-31.76930596285432,507.0,11.071170527996799,11.732167610063925,14.156756081813569,-2.4437927663734094,F0,261.2,-3.3968719452590435,-5.18,-2.272727272727275,-3.4779999999999998,-0.21994134897360684,-0.37,11.754643206256098,21.158357771260977,-0.39316239316239315,3.0855855538167702,14.0,9.399999999999999,0.0,1.4800000000000002,-21.994134897360684,-0.41439999999999994
430.0,481.0,-17.106549364613866,507.0,11.153638149764788,11.81500218683243,14.156756081813569,-12.218963831867047,F0,261.3,-3.9833822091886617,-6.068,-1.4907135874877797,-2.294,-0.21994134897360684,-0.37,6.32942326490713,102.17497556207225,-0.902654867256637,3.003117932048781,16.4,6.2,146.62756598240455,0.0,-22.482893450635366,-0.4069999999999999
417.0,500.0,-12.218963831867047,508.0,11.071170527996799,11.732167610063925,14.156756081813569,-12.218963831867047,F0,261.40000000000003,-4.618768328445748,-7.029999999999999,-0.5620723362658842,-0.8879999999999999,-0.17106549364613866,-0.296,3.616813294232646,96.74975562072326,-1.5514018691588785,3.0855855538167702,23.75,3.0,48.87585532746819,0.7400000000000001,-21.505376344086002,-0.3922
407.0,518.0,-21.994134897360684,507.0,11.071170527996799,11.897885669766652,14.156756081813569,-12.218963831867047,F0,261.5,-5.10752688172043,-7.77,0.3176930596285432,0.44399999999999995,-0.21994134897360684,-0.37,8.137829912023452,89.51612903225798,-2.242424242424242,3.0855855538167702,21.0,-1.2,-97.75171065493637,-0.7400000000000001,-21.505376344086002,-0.3848
397.0,531.0,-31.76930596285432,506.0,11.071170527996799,11.81500218683243,14.241292118594458,-12.218963831867047,F0,261.6,-5.596285434995112,-8.51,0.9530791788856297,1.406,-0.26881720430107503,-0.44399999999999995,14.105571847507317,86.8035190615835,-2.7916666666666665,3.1701215905976596,19.166666666666668,-3.166666666666667,-97.75171065493637,-0.7399999999999995,-22.971652003910048,-0.3922
394.0,544.0,-17.106549364613866,507.0,11.071170527996799,11.897885669766652,14.156756081813569,2.4437927663734094,F0,261.7,-5.7429130009775164,-8.732,1.588465298142716,2.368,-0.21994134897360684,-0.37,6.32942326490713,-15.552297165200375,-3.4883720930232562,3.0855855538167702,23.599999999999998,-6.3999999999999995,146.62756598240455,0.7399999999999995,-21.994134897360688,-0.3847999999999999
393.0,559.0,-21.994134897360684,507.0,11.071170527996799,11.732167610063925,14.156756081813569,-17.106549364613866,F0,261.8,-5.791788856304985,-8.806,2.321603128054739,3.4779999999999998,-0.21994134897360684,-0.37,8.137829912023452,91.14369501466267,-4.611111111111112,3.0855855538167702,23.799999999999997,-9.399999999999999,-48.87585532746819,0.0,-22.482893450635366,-0.3774
393.0,573.0,-17.106549364613866,506.0,11.071170527996799,11.81500218683243,14.241292118594458,-12.218963831867047,F0,261.90000000000003,-5.791788856304985,-8.806,3.0058651026392935,4.513999999999999,-0.26881720430107503,-0.44399999999999995,7.595307917888555,52.44379276637336,-6.206896551724138,3.1701215905976596,19.833333333333332,-10.166666666666666,48.87585532746819,-0.7399999999999995,-23.46041055718473,-0.3922
385.0,591.0,-17.106549364613866,507.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,262.0,-6.18279569892473,-9.398,3.8856304985337253,5.846,-0.21994134897360684,-0.37,6.32942326490713,43.40175953079174,-8.583333333333334,3.0855855538167702,25.4,-15.8,0.0,0.7399999999999995,-21.994134897360684,-0.3922
377.0,609.0,-21.994134897360684,506.0,11.071170527996799,11.48395053950884,14.156756081813569,-17.106549364613866,F0,262.1,-6.573802541544476,-9.99,4.765395894428153,7.178,-0.26881720430107503,-0.44399999999999995,9.765395894428142,48.103616813294195,-12.210526315789473,3.0855855538167702,22.500000000000004,-16.166666666666668,-48.87585532746819,-0.7399999999999995,-21.016617790811317,-0.3848
388.0,622.0,-26.881720430107503,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,262.2,-6.036168132942326,-9.176,5.400782013685239,8.139999999999999,-0.26881720430107503,-0.44399999999999995,11.93548387096773,12.658846529814276,-33.42857142857138,3.0855855538167702,20.666666666666668,-18.333333333333332,-48.87585532746819,0.0,-20.52785923753664,-0.3922
396.0,628.0,-17.106549364613866,506.0,11.071170527996799,11.81500218683243,14.156756081813569,2.4437927663734094,F0,262.3,-5.64516129032258,-8.584,5.694037145650048,8.584,-0.26881720430107503,-0.44399999999999995,7.595307917888555,0.0,inf,3.0855855538167702,19.333333333333336,-19.333333333333336,97.75171065493637,0.0,-20.52785923753664,-0.39959999999999996
